flight_id,total_revenue
29589,250000
32900,250000
4856,250000
9262,249900
16699,249800
19349,249800
22901,249800
840,249700
24966,249600
29695,249600
21949,249600
7188,249600
10768,249600
10795,249600
29747,249600
31747,249600
30709,249500
23195,249400
30799,249300
28013,249200
28016,249200
28062,249200
2516,249200
2538,249200
12864,249200
30287,249100
30329,249100
8990,249000
9013,249000
9015,249000
11365,249000
16644,249000
3071,248900
29510,248800
30101,248700
31300,248700
3461,248600
20678,248500
14857,248400
30502,248400
7168,248300
7209,248300
7224,248300
28122,248300
8150,248100
4673,248100
197,248000
23628,248000
21956,248000
20636,247900
6421,247800
6424,247800
9222,247800
14997,247500
7788,247200
8371,247200
22876,247200
26307,247200
26335,247200
28584,247200
4031,247200
4033,247200
21409,247000
28091,247000
29484,247000
3664,246900
3703,246900
6600,246900
12577,246900
31276,246900
16260,246900
15411,246800
15417,246700
5079,246600
30850,246500
15478,246400
32054,246300
6420,246300
6426,246300
3704,246200
7463,246100
32989,246100
20526,245900
17042,245800
30280,245800
30792,245700
23009,245700
24657,245700
9217,245700
9237,245700
12566,245600
22873,245500
30454,245400
32048,245400
15803,245400
14161,245400
10637,245300
25693,245300
29505,245200
30509,245100
4527,245100
4738,245100
14946,245100
20545,245100
6602,245000
1090,244800
22557,244800
27013,244800
17111,244800
19698,244600
2075,244400
3161,244400
20547,244300
12565,244300
12578,244300
17380,244200
19254,244200
19402,244000
13547,244000
14731,243900
23900,243900
22828,243800
22916,243600
7785,243600
9213,243600
14769,243600
16707,243600
14957,243500
15276,243500
15515,243300
10968,243300
23306,243100
21387,243000
22920,242900
29579,242700
29581,242700
262,242700
20555,242700
20561,242700
20570,242700
20573,242700
20574,242700
20575,242700
20579,242700
20584,242700
20601,242700
6678,242600
30349,242500
30396,242500
5099,242400
11419,242400
16673,242200
15715,242100
27671,242100
8800,242100
10640,242000
15751,242000
22638,241800
26329,241800
27699,241800
28874,241500
13281,241400
27707,241300
27725,241300
15589,241300
20578,241200
20581,241200
20595,241200
20603,241200
20605,241200
26291,241200
24308,241100
23087,240900
1901,240900
4493,240800
23004,240600
23057,240600
26283,240600
23531,240500
2063,240500
32068,240500
13326,240500
31664,240400
16311,240400
11026,240300
23010,240300
19596,240200
19602,240200
21887,240200
3892,240200
2192,240100
3307,240100
7513,240100
5036,240000
6481,240000
32070,240000
15597,239800
15627,239800
3598,239800
2961,239700
31662,239700
31678,239700
32892,239700
20556,239700
20588,239700
20597,239700
20602,239700
8217,239500
23559,239500
23583,239500
29671,239400
29678,239400
4495,239400
2545,239200
30190,239100
27683,238800
29560,238800
27776,238500
30207,238500
30238,238500
31885,238500
10752,238500
1608,238500
4611,238500
19101,238400
15628,238300
16303,238300
21428,238300
3604,238300
3607,238300
3614,238300
3644,238300
4868,238200
25092,238200
12625,238200
24570,238100
26466,238000
29647,238000
2532,238000
2541,238000
4470,238000
30322,238000
1139,237600
17285,237600
17308,237600
29565,237500
7504,237500
7525,237500
11043,237400
16695,237400
15849,237300
24968,237300
30715,237200
1355,237200
16481,237100
29742,237000
10746,237000
1604,237000
1605,237000
14919,236900
13297,236900
12590,236800
12640,236800
2495,236800
2553,236800
3622,236800
28077,236800
15617,236800
16131,236600
16171,236600
30697,236600
7192,236600
7195,236600
7218,236600
10279,236400
30706,236400
3880,236400
3904,236400
3924,236400
19586,236400
21890,236400
30733,236300
27346,236300
27389,236300
27711,236200
27781,236200
29240,236200
4030,236100
9024,236000
19090,236000
1347,235900
4359,235900
14939,235800
8347,235800
31320,235800
15838,235700
19675,235700
28046,235600
2539,235600
3031,235600
3565,235500
26865,235500
29693,235500
30212,235500
31340,235500
21300,235500
10758,235500
4003,235400
4430,235400
4861,235400
27676,235400
29520,235400
28097,235300
7194,235300
7215,235300
26287,235200
31299,235200
32063,235200
4525,235200
17835,235200
16161,235100
809,235100
32091,235000
32089,234900
23878,234900
15002,234900
32076,234800
29614,234800
23045,234700
30395,234700
17847,234600
17873,234600
26324,234600
27350,234500
27391,234500
8068,234500
9472,234500
10971,234500
32080,234400
30320,234300
4433,234200
21925,234200
31743,234100
24973,234100
10761,234000
10778,234000
11050,234000
14611,233800
31713,233800
14979,233700
17471,233700
3345,233700
3552,233700
4045,233700
2899,233600
3561,233600
3951,233600
3958,233600
22059,233600
16167,233600
30318,233500
30404,233500
16578,233300
16279,233200
29905,233200
1429,233200
3670,233200
23207,233200
27773,233100
29591,233100
30708,233100
31683,233100
12319,233100
13873,233000
20411,233000
4426,233000
4443,233000
13312,232900
11653,232800
31115,232800
27730,232800
27721,232700
3024,232700
9455,232700
30724,232600
21913,232600
21947,232600
21313,232500
21320,232500
21333,232500
25472,232400
26656,232400
31701,232400
31709,232400
6037,232300
11945,232300
11922,232200
30237,232200
12564,232100
13314,232100
17521,232100
6089,232100
5671,232000
20615,232000
7119,232000
31305,231900
3660,231800
3686,231800
8672,231700
579,231600
3976,231600
4522,231600
5338,231600
30170,231600
13184,231500
12311,231400
32477,231300
32514,231300
3698,231100
29274,231100
30323,231000
30343,231000
21310,231000
21929,231000
2041,231000
6422,231000
30307,230600
11029,230600
20529,230600
32064,230500
23000,230500
12831,230500
3424,230400
11377,230300
28633,230300
25463,230200
30366,230200
20564,230100
20594,230100
20612,230100
11412,230100
23540,230000
23584,230000
27694,229900
1195,229900
6583,229900
6585,229900
17480,229900
26317,229800
30276,229800
4937,229800
23028,229700
11504,229700
10671,229600
27748,229600
28988,229600
30054,229600
12574,229500
12924,229500
1583,229500
27290,229500
27783,229400
29259,229200
8561,229200
32085,229200
5157,229200
5168,229200
16655,229100
16702,229100
11226,229000
30736,229000
31284,228900
4621,228900
28888,228900
11373,228900
13293,228900
13353,228700
4510,228600
4612,228600
20571,228600
20576,228600
30465,228600
15833,228400
15843,228400
16689,228400
13285,228400
13305,228300
30730,228300
31303,228300
3848,228300
14960,228200
12492,228200
23308,228200
23313,228200
24831,228200
28841,228200
21729,228100
14961,228000
25444,228000
25459,228000
25470,228000
25471,228000
25474,228000
25847,228000
26671,228000
26675,228000
31319,228000
1966,228000
7819,228000
30643,227900
31155,227800
13325,227800
7481,227600
8274,227600
29547,227600
17335,227100
17373,227100
20558,227100
20559,227100
20569,227100
20572,227100
20600,227100
8309,227000
21108,226800
24330,226800
29631,226800
29633,226800
29641,226800
2498,226800
5445,226600
16636,226600
8955,226600
15634,226500
3588,226500
20683,226400
6597,226300
6598,226300
7479,226300
7489,226300
7509,226300
7515,226300
14151,226300
23311,226300
29557,226300
29561,226300
12592,226200
17343,225600
20554,225600
20565,225600
20580,225600
20585,225600
30103,225600
30180,225600
28058,225600
29665,225400
4452,225400
9233,225400
9246,225400
9265,225400
16258,225300
16299,225300
16302,225300
30461,225300
30475,225300
31282,225300
31318,225300
31508,225200
32051,225100
32045,225000
4656,225000
17283,225000
15486,224800
12615,224800
13266,224700
16263,224600
23008,224400
23305,224400
23310,224400
28034,224400
28078,224400
2500,224400
2543,224400
9072,224300
23043,224300
16639,224100
20483,224100
8956,224100
8993,224100
9079,224100
13131,224100
12521,224000
29629,224000
29652,224000
29653,224000
28935,223900
11172,223900
11177,223900
5646,223900
26306,223800
27742,223700
1101,223700
1143,223700
27685,223600
27729,223600
30449,223600
3605,223500
3615,223500
3641,223500
15613,223500
15618,223500
24674,223300
9219,223300
9259,223300
8386,223200
26293,223200
26295,223200
28083,223200
30308,223200
3048,223200
4422,223200
6108,223000
11673,222900
16670,222900
29720,222900
30288,222800
30440,222800
1606,222800
21301,222800
2309,222700
4022,222600
1127,222400
28123,222300
28145,222300
7172,222300
7179,222300
12885,222300
12933,222300
21107,222300
16705,222200
20532,222200
1452,222200
14912,222100
15644,222000
3636,222000
4425,222000
5045,222000
19678,221900
25763,221800
15005,221700
12850,221600
10769,221400
10785,221400
11165,221400
12891,221400
26827,221300
26867,221300
23056,220800
29511,220800
4435,220800
4840,220800
14917,220800
32059,220700
8697,220600
12881,220600
4820,220600
4860,220600
3915,220500
32908,220500
25875,220500
14989,220500
16139,220500
16146,220500
21896,220500
30732,220400
13185,220400
10599,220300
15824,220300
23838,220200
10787,219900
26823,219800
6807,219800
15812,219500
30346,219500
30356,219500
11668,219400
11676,219400
9524,219300
23032,219300
25917,219300
28614,219300
23119,219200
1910,219200
31669,219200
30377,219100
32058,219100
24322,219100
24325,219100
24345,219100
15705,219100
16166,219000
16180,219000
16480,219000
20809,219000
843,219000
2083,219000
24712,219000
10361,218800
6819,218800
30339,218700
3885,218600
3927,218600
21859,218600
21873,218600
21875,218600
21881,218600
21884,218600
21897,218600
24982,218600
10281,218600
25904,218200
16301,218100
24872,217900
27282,217900
17826,217800
21778,217700
7353,217700
7518,217700
26998,217600
15691,217600
20563,217500
27761,217500
16285,217400
26533,217300
5181,217200
21306,217200
21864,216700
21895,216700
10260,216700
10292,216700
3899,216700
3908,216700
3931,216700
15289,216600
17871,216600
20813,216600
20815,216600
23644,216600
26476,216600
9471,216600
15485,216500
7493,216400
23215,216400
28891,216300
20400,216300
30302,216200
7588,216200
3151,216100
11911,215900
4270,215700
21305,215700
30091,215700
6632,215600
6661,215600
7313,215600
457,215500
30405,215400
31327,215400
14643,215400
20434,215200
29549,215100
29578,215100
29582,215100
7480,215100
7514,215100
7516,215100
30376,215000
4381,214900
27366,214800
9480,214800
20498,214700
32087,214600
32081,214500
17360,214500
20566,214500
20596,214500
20604,214500
7801,214400
22054,214300
22088,214300
4020,214200
6418,214200
31515,214100
31699,214000
32071,213900
3342,213800
14670,213800
20524,213800
29607,213600
30889,213600
12296,213600
31691,213300
23231,213200
6578,213200
17127,213200
7060,213200
4763,213000
17352,213000
17381,213000
20590,213000
20593,213000
7827,212900
7849,212900
32972,212900
21418,212600
30439,212500
7483,212500
7365,212400
19104,212400
22031,212300
22073,212300
19712,212200
12836,212200
23202,212000
2550,212000
4008,212000
13268,211900
29949,211900
30752,211900
5095,211800
3482,211700
30293,211700
27665,211700
13277,211600
30763,211600
23855,211500
23871,211500
17367,211500
13379,211500
29627,211400
32985,211400
20217,211400
19350,211200
19360,211200
6060,211200
8397,211200
6580,211100
6581,211100
23238,211100
4440,211000
4448,211000
1820,210900
1962,210900
25021,210900
13330,210900
14165,210800
1890,210700
4378,210700
4383,210700
31114,210700
7193,210600
7216,210600
7780,210600
7783,210600
22546,210600
27935,210600
23869,210300
4028,210300
4041,210300
22475,210100
23547,210000
26337,210000
28842,210000
28857,210000
32539,210000
1765,210000
3216,210000
4336,210000
4389,210000
4473,210000
4506,210000
17325,209800
8676,209700
28761,209700
25452,209600
25454,209600
6603,209500
32100,209400
32874,209300
24661,209300
25587,209300
28111,209300
7228,209300
2944,209200
32075,209100
16709,209100
19248,209000
13172,209000
32098,208900
23042,208900
23591,208800
30123,208800
32634,208800
7787,208800
6618,208800
6628,208800
32065,208700
15329,208700
4445,208600
23359,208600
29528,208600
12637,208600
32043,208600
15306,208500
1132,208500
1138,208500
1140,208500
2995,208400
32097,208400
24998,207900
28963,207900
11158,207900
6620,207800
6637,207800
20517,207800
20133,207700
6594,207600
6608,207600
23322,207600
25112,207400
25490,207400
29503,207400
4438,207400
32898,207300
8677,207300
12589,207200
30283,207200
15601,207200
15635,207200
3589,207200
3619,207200
26820,207100
29278,206900
29284,206900
9607,206800
6640,206800
31712,206700
13274,206700
32537,206400
12675,206300
28939,206200
31298,206100
32881,206000
32932,206000
4827,206000
796,205900
27698,205900
17114,205800
10566,205800
4640,205800
6664,205800
28912,205600
12500,205600
27666,205500
27294,205400
4748,205400
25448,205200
25475,205200
25500,205200
26631,205200
26661,205200
17859,205200
17531,205100
24334,205100
24625,205100
24676,205100
30364,205100
2197,205100
2212,205100
15835,204900
26989,204800
30289,204700
30448,204700
26316,204600
24338,204400
24343,204400
30854,204400
20417,204400
827,204400
2200,204400
2219,204400
6748,204300
27292,204300
10753,204300
10756,204300
10799,204300
30514,204200
30793,204100
7494,203900
7519,203900
17520,203800
17523,203800
32061,203700
4350,203700
24324,203700
24344,203700
1671,203500
32074,203400
32681,203300
31739,203100
31468,203000
24328,203000
24640,203000
28740,202900
3905,202700
21877,202700
3396,202600
8315,202600
12791,202400
16284,202300
18263,202200
31259,202200
2969,202100
30312,201800
8063,201800
10331,201800
16632,201700
1623,201500
7533,201300
11440,201200
11449,201200
11453,201200
11454,201200
11466,201200
11473,201200
11479,201200
29756,201200
29757,201200
29758,201200
29761,201200
29768,201200
29776,201200
29781,201200
29795,201200
29801,201200
30647,201100
22052,201000
20856,200900
19630,200800
21901,200800
28068,200800
7922,200800
10293,200800
10297,200800
3921,200800
3929,200800
227,200600
21930,200200
6815,200000
23645,200000
29538,200000
29575,200000
7475,200000
8450,199800
5557,199700
26587,199600
28064,199600
21465,199400
17846,199200
9014,199200
11980,199200
12299,199200
10104,199100
19229,199100
19234,199100
25042,199000
6622,199000
6656,199000
3873,198900
3893,198900
3911,198900
3914,198900
17353,198900
17388,198900
19587,198900
19592,198900
19599,198900
20560,198900
21863,198900
21900,198900
30229,198900
31295,198900
32046,198900
32057,198900
32067,198900
10277,198900
10286,198900
30723,198800
4461,198800
29642,198800
27388,198700
9512,198700
15311,198700
10955,198400
23034,198400
28045,198400
28061,198400
28090,198400
2494,198400
2509,198400
32083,198200
2190,198100
17559,198100
23594,198000
23626,198000
30718,197900
32953,197800
21760,197800
30413,197700
26478,197600
28870,197400
2213,197400
2227,197400
4365,197400
4386,197400
4490,197400
17368,197400
17282,197200
11427,197200
29755,197200
29778,197200
29779,197200
29787,197200
29804,197200
2121,197100
3872,197000
3896,197000
10263,197000
10304,197000
22079,197000
23596,197000
19627,197000
21860,197000
21868,197000
21870,197000
21878,197000
21879,197000
21902,197000
27343,196900
3625,196900
9588,196900
29793,196900
30294,196900
30313,196900
30358,196900
7181,196300
7226,196300
8076,196300
12661,196300
4462,196000
23606,196000
23831,196000
29682,196000
3059,195800
14885,195500
15606,195400
4754,195400
16729,195300
15815,195200
19418,195200
23217,195200
29516,195200
28117,195000
29272,194800
3020,194800
3043,194700
32540,194600
29331,194400
21749,194400
16136,194300
21782,194300
4871,194300
15591,193900
23390,193800
31719,193700
15733,193600
32066,193500
23046,193500
27737,193500
12187,193300
11422,193200
11434,193200
11437,193200
11443,193200
11463,193200
11472,193200
23015,193200
26602,193200
29773,193200
29786,193200
29788,193200
29791,193200
29794,193200
29797,193200
32060,193200
4241,193200
23897,193100
22057,193000
23213,193000
