flight_id,total_seats,occupied_seats,occupancy_rate
17658,4,4,100.0000
17666,4,4,100.0000
17668,5,5,100.0000
17670,7,7,100.0000
17671,2,2,100.0000
17674,3,3,100.0000
17676,7,7,100.0000
17677,3,3,100.0000
17681,2,2,100.0000
17684,39,39,100.0000
17688,18,18,100.0000
17692,30,30,100.0000
17693,3,3,100.0000
17694,4,4,100.0000
17697,26,26,100.0000
17698,6,6,100.0000
17699,22,22,100.0000
17701,30,30,100.0000
17703,25,25,100.0000
17704,43,43,100.0000
17708,34,34,100.0000
17711,30,30,100.0000
17712,28,28,100.0000
17713,27,27,100.0000
17714,31,31,100.0000
17717,30,30,100.0000
17718,32,32,100.0000
17719,14,14,100.0000
17720,3,3,100.0000
17721,14,14,100.0000
17722,36,36,100.0000
17726,33,33,100.0000
17728,36,36,100.0000
17730,40,40,100.0000
17731,32,32,100.0000
17732,3,3,100.0000
17734,22,22,100.0000
17738,41,41,100.0000
17740,9,9,100.0000
17742,26,26,100.0000
17816,26,26,100.0000
17818,46,46,100.0000
17820,50,50,100.0000
17823,54,54,100.0000
17824,35,35,100.0000
17825,20,20,100.0000
17827,38,38,100.0000
17829,10,10,100.0000
17830,35,35,100.0000
17833,43,43,100.0000
17834,54,54,100.0000
17836,21,21,100.0000
17837,10,10,100.0000
17838,40,40,100.0000
17840,35,35,100.0000
17848,37,37,100.0000
17850,10,10,100.0000
17851,17,17,100.0000
17852,38,38,100.0000
17853,52,52,100.0000
17856,8,8,100.0000
17861,55,55,100.0000
17862,45,45,100.0000
17863,12,12,100.0000
17864,38,38,100.0000
17865,53,53,100.0000
17867,48,48,100.0000
17868,12,12,100.0000
17870,8,8,100.0000
17872,42,42,100.0000
17873,29,29,100.0000
17971,33,33,100.0000
17972,40,40,100.0000
17973,40,40,100.0000
17974,52,52,100.0000
17975,16,16,100.0000
17976,43,43,100.0000
17977,26,26,100.0000
17978,41,41,100.0000
17980,16,16,100.0000
17981,37,37,100.0000
17982,56,56,100.0000
17983,42,42,100.0000
17984,39,39,100.0000
17990,15,15,100.0000
17991,38,38,100.0000
17994,28,28,100.0000
17995,18,18,100.0000
17996,44,44,100.0000
17997,26,26,100.0000
18000,25,25,100.0000
18005,27,27,100.0000
18007,37,37,100.0000
18010,48,48,100.0000
18011,44,44,100.0000
18013,57,57,100.0000
18014,40,40,100.0000
18020,31,31,100.0000
18024,54,54,100.0000
18026,42,42,100.0000
18027,52,52,100.0000
18029,17,17,100.0000
18034,49,49,100.0000
18035,51,51,100.0000
18038,75,75,100.0000
18039,44,44,100.0000
18043,56,56,100.0000
18044,20,20,100.0000
18048,20,20,100.0000
18050,44,44,100.0000
18052,64,64,100.0000
18053,26,26,100.0000
18054,57,57,100.0000
18056,43,43,100.0000
18058,35,35,100.0000
18059,63,63,100.0000
18064,47,47,100.0000
18066,54,54,100.0000
18068,46,46,100.0000
18069,19,19,100.0000
18071,49,49,100.0000
18073,39,39,100.0000
18078,36,36,100.0000
18079,28,28,100.0000
18080,18,18,100.0000
18082,49,49,100.0000
18083,51,51,100.0000
18084,44,44,100.0000
18086,18,18,100.0000
18088,22,22,100.0000
18089,73,73,100.0000
18090,46,46,100.0000
18092,57,57,100.0000
18111,7,7,100.0000
18112,8,8,100.0000
18115,4,4,100.0000
18116,6,6,100.0000
18117,7,7,100.0000
18127,7,7,100.0000
18128,5,5,100.0000
18129,5,5,100.0000
18132,8,8,100.0000
18140,7,7,100.0000
18142,5,5,100.0000
18144,5,5,100.0000
18145,8,8,100.0000
18149,8,8,100.0000
18154,6,6,100.0000
18157,6,6,100.0000
18159,5,5,100.0000
18162,5,5,100.0000
18167,8,8,100.0000
18173,5,5,100.0000
18179,6,6,100.0000
18180,6,6,100.0000
18191,6,6,100.0000
18197,9,9,100.0000
18200,5,5,100.0000
18207,6,6,100.0000
18213,6,6,100.0000
18217,9,9,100.0000
18219,8,8,100.0000
18221,5,5,100.0000
18234,87,87,100.0000
18235,34,34,100.0000
18236,79,79,100.0000
18242,22,22,100.0000
18243,70,70,100.0000
18245,48,48,100.0000
18246,65,65,100.0000
18247,54,54,100.0000
18249,37,37,100.0000
18252,58,58,100.0000
18254,75,75,100.0000
18257,60,60,100.0000
18258,21,21,100.0000
18259,69,69,100.0000
18262,78,78,100.0000
18263,6,6,100.0000
18264,75,75,100.0000
18266,37,37,100.0000
18270,84,84,100.0000
18272,29,29,100.0000
18274,20,20,100.0000
18276,68,68,100.0000
18277,11,11,100.0000
18284,2,2,100.0000
18286,9,9,100.0000
18292,3,3,100.0000
18294,6,6,100.0000
18296,11,11,100.0000
18301,10,10,100.0000
18304,3,3,100.0000
18310,8,8,100.0000
18312,10,10,100.0000
18325,7,7,100.0000
18330,6,6,100.0000
18331,8,8,100.0000
18337,2,2,100.0000
18343,2,2,100.0000
18347,2,2,100.0000
18348,11,11,100.0000
18356,9,9,100.0000
18357,11,11,100.0000
18359,12,12,100.0000
18365,12,12,100.0000
18368,9,9,100.0000
18380,6,6,100.0000
18383,12,12,100.0000
18387,10,10,100.0000
18388,10,10,100.0000
18390,5,5,100.0000
18392,7,7,100.0000
18395,3,3,100.0000
18425,12,12,100.0000
18427,7,7,100.0000
18430,11,11,100.0000
18433,10,10,100.0000
18435,11,11,100.0000
18436,11,11,100.0000
18437,2,2,100.0000
18438,11,11,100.0000
18441,10,10,100.0000
18443,4,4,100.0000
18444,10,10,100.0000
18450,4,4,100.0000
18451,2,2,100.0000
18452,11,11,100.0000
18454,5,5,100.0000
18456,6,6,100.0000
18459,12,12,100.0000
18461,4,4,100.0000
18462,3,3,100.0000
18466,11,11,100.0000
18467,10,10,100.0000
18469,12,12,100.0000
18474,11,11,100.0000
18476,9,9,100.0000
18477,12,12,100.0000
18478,2,2,100.0000
18481,11,11,100.0000
18483,12,12,100.0000
18484,12,12,100.0000
18485,10,10,100.0000
18494,53,53,100.0000
18498,27,27,100.0000
18501,22,22,100.0000
18502,77,77,100.0000
18503,73,73,100.0000
18504,37,37,100.0000
18505,59,59,100.0000
18506,74,74,100.0000
18513,62,62,100.0000
18514,13,13,100.0000
18518,61,61,100.0000
18519,71,71,100.0000
18520,67,67,100.0000
18521,21,21,100.0000
18523,67,67,100.0000
18524,76,76,100.0000
18525,62,62,100.0000
18526,85,85,100.0000
18530,24,24,100.0000
18532,67,67,100.0000
18537,58,58,100.0000
18538,44,44,100.0000
18540,75,75,100.0000
18543,65,65,100.0000
18544,47,47,100.0000
18545,35,35,100.0000
18546,61,61,100.0000
18548,25,25,100.0000
18549,24,24,100.0000
18550,72,72,100.0000
18551,67,67,100.0000
18555,71,71,100.0000
18559,49,49,100.0000
18560,53,53,100.0000
18564,51,51,100.0000
18565,13,13,100.0000
18566,51,51,100.0000
18570,41,41,100.0000
18571,15,15,100.0000
18572,14,14,100.0000
18573,56,56,100.0000
18577,55,55,100.0000
18578,45,45,100.0000
18579,15,15,100.0000
18582,47,47,100.0000
18586,14,14,100.0000
18587,44,44,100.0000
18589,41,41,100.0000
18591,17,17,100.0000
18594,52,52,100.0000
18595,51,51,100.0000
18598,46,46,100.0000
18599,24,24,100.0000
18600,52,52,100.0000
18603,48,48,100.0000
18604,45,45,100.0000
18606,24,24,100.0000
18609,35,35,100.0000
18611,39,39,100.0000
18612,28,28,100.0000
18613,47,47,100.0000
18614,45,45,100.0000
18635,7,7,100.0000
18636,8,8,100.0000
18651,6,6,100.0000
18652,10,10,100.0000
18654,7,7,100.0000
18659,7,7,100.0000
18660,9,9,100.0000
18661,2,2,100.0000
18663,3,3,100.0000
18669,2,2,100.0000
18670,5,5,100.0000
18671,9,9,100.0000
18673,6,6,100.0000
18675,2,2,100.0000
18676,12,12,100.0000
18677,7,7,100.0000
18680,3,3,100.0000
18681,7,7,100.0000
18682,1,1,100.0000
18683,7,7,100.0000
18684,12,12,100.0000
18688,9,9,100.0000
18690,3,3,100.0000
18696,1,1,100.0000
18699,10,10,100.0000
18702,6,6,100.0000
18703,5,5,100.0000
18704,5,5,100.0000
18705,1,1,100.0000
18707,8,8,100.0000
18708,2,2,100.0000
18712,1,1,100.0000
18716,9,9,100.0000
18721,9,9,100.0000
18722,9,9,100.0000
18723,11,11,100.0000
18724,4,4,100.0000
18728,1,1,100.0000
18732,5,5,100.0000
18735,4,4,100.0000
18736,10,10,100.0000
18739,6,6,100.0000
18743,5,5,100.0000
18744,4,4,100.0000
18746,5,5,100.0000
18747,9,9,100.0000
18748,2,2,100.0000
18752,11,11,100.0000
18755,10,10,100.0000
18759,6,6,100.0000
18762,8,8,100.0000
18763,5,5,100.0000
18766,9,9,100.0000
18769,7,7,100.0000
18770,4,4,100.0000
18772,5,5,100.0000
18774,9,9,100.0000
18775,8,8,100.0000
18776,6,6,100.0000
18778,8,8,100.0000
18781,5,5,100.0000
18783,6,6,100.0000
18784,7,7,100.0000
18785,6,6,100.0000
18789,7,7,100.0000
18794,5,5,100.0000
18796,9,9,100.0000
18797,4,4,100.0000
18798,7,7,100.0000
18800,9,9,100.0000
18801,11,11,100.0000
18802,5,5,100.0000
18807,6,6,100.0000
18808,4,4,100.0000
18809,4,4,100.0000
18810,6,6,100.0000
18812,5,5,100.0000
18814,10,10,100.0000
18815,3,3,100.0000
18819,6,6,100.0000
18820,1,1,100.0000
18836,3,3,100.0000
18841,2,2,100.0000
18845,6,6,100.0000
18846,4,4,100.0000
18857,9,9,100.0000
18859,9,9,100.0000
18866,10,10,100.0000
18868,5,5,100.0000
18869,3,3,100.0000
18874,2,2,100.0000
18884,6,6,100.0000
18894,4,4,100.0000
18898,1,1,100.0000
18900,1,1,100.0000
18906,4,4,100.0000
18911,2,2,100.0000
18913,5,5,100.0000
18923,5,5,100.0000
18928,4,4,100.0000
18931,3,3,100.0000
18936,2,2,100.0000
18937,3,3,100.0000
18939,31,31,100.0000
18940,19,19,100.0000
18941,20,20,100.0000
18942,23,23,100.0000
18946,24,24,100.0000
18949,23,23,100.0000
18951,27,27,100.0000
18954,21,21,100.0000
18958,24,24,100.0000
18959,23,23,100.0000
18960,23,23,100.0000
18961,27,27,100.0000
18964,28,28,100.0000
18965,23,23,100.0000
18968,25,25,100.0000
18971,20,20,100.0000
18973,18,18,100.0000
18975,24,24,100.0000
18982,18,18,100.0000
18983,27,27,100.0000
18984,23,23,100.0000
18985,17,17,100.0000
18986,26,26,100.0000
18987,19,19,100.0000
18989,18,18,100.0000
18991,23,23,100.0000
18995,27,27,100.0000
18997,31,31,100.0000
18998,20,20,100.0000
18999,19,19,100.0000
19044,8,8,100.0000
19046,38,38,100.0000
19047,18,18,100.0000
19048,32,32,100.0000
19050,22,22,100.0000
19051,5,5,100.0000
19058,15,15,100.0000
19059,8,8,100.0000
19061,41,41,100.0000
19062,26,26,100.0000
19063,31,31,100.0000
19064,24,24,100.0000
19067,35,35,100.0000
19070,5,5,100.0000
19075,50,50,100.0000
19077,16,16,100.0000
19078,39,39,100.0000
19079,46,46,100.0000
19081,34,34,100.0000
19082,34,34,100.0000
19083,16,16,100.0000
19085,36,36,100.0000
19087,29,29,100.0000
19090,10,10,100.0000
19092,2,2,100.0000
19094,20,20,100.0000
19095,20,20,100.0000
19097,20,20,100.0000
19099,18,18,100.0000
19100,34,34,100.0000
19101,10,10,100.0000
19107,10,10,100.0000
19117,5,5,100.0000
19118,5,5,100.0000
19131,1,1,100.0000
19134,4,4,100.0000
19139,2,2,100.0000
19140,4,4,100.0000
19141,8,8,100.0000
19144,2,2,100.0000
19145,7,7,100.0000
19147,10,10,100.0000
19151,8,8,100.0000
19156,3,3,100.0000
19173,2,2,100.0000
19177,11,11,100.0000
19184,4,4,100.0000
19192,2,2,100.0000
19200,8,8,100.0000
19203,9,9,100.0000
19205,10,10,100.0000
19212,6,6,100.0000
19217,3,3,100.0000
19218,1,1,100.0000
19223,1,1,100.0000
19225,7,7,100.0000
19227,67,67,100.0000
19228,70,70,100.0000
19230,54,54,100.0000
19231,53,53,100.0000
19235,70,70,100.0000
19236,67,67,100.0000
19239,59,59,100.0000
19241,73,73,100.0000
19245,66,66,100.0000
19247,53,53,100.0000
19250,69,69,100.0000
19255,67,67,100.0000
19257,67,67,100.0000
19260,52,52,100.0000
19261,70,70,100.0000
19262,63,63,100.0000
19263,68,68,100.0000
19264,68,68,100.0000
19266,69,69,100.0000
19268,70,70,100.0000
19269,69,69,100.0000
19271,65,65,100.0000
19272,66,66,100.0000
19273,65,65,100.0000
19275,63,63,100.0000
19277,52,52,100.0000
19278,64,64,100.0000
19279,72,72,100.0000
19281,52,52,100.0000
19283,52,52,100.0000
19285,77,77,100.0000
19288,7,7,100.0000
19289,5,5,100.0000
19290,3,3,100.0000
19291,8,8,100.0000
19292,9,9,100.0000
19293,9,9,100.0000
19297,3,3,100.0000
19299,7,7,100.0000
19300,3,3,100.0000
19301,2,2,100.0000
19302,2,2,100.0000
19303,7,7,100.0000
19306,7,7,100.0000
19307,3,3,100.0000
19314,9,9,100.0000
19319,3,3,100.0000
19323,7,7,100.0000
19324,5,5,100.0000
19326,6,6,100.0000
19330,12,12,100.0000
19333,3,3,100.0000
19335,10,10,100.0000
19339,6,6,100.0000
19340,12,12,100.0000
19341,7,7,100.0000
19343,2,2,100.0000
19344,1,1,100.0000
19345,8,8,100.0000
19346,4,4,100.0000
19347,4,4,100.0000
19348,6,6,100.0000
19351,10,10,100.0000
19355,1,1,100.0000
19357,23,23,100.0000
19361,8,8,100.0000
19362,5,5,100.0000
19363,25,25,100.0000
19365,9,9,100.0000
19369,64,64,100.0000
19370,63,63,100.0000
19371,67,67,100.0000
19372,68,68,100.0000
19378,6,6,100.0000
19379,63,63,100.0000
19380,43,43,100.0000
19384,63,63,100.0000
19385,27,27,100.0000
19386,75,75,100.0000
19388,60,60,100.0000
19389,69,69,100.0000
19390,67,67,100.0000
19391,65,65,100.0000
19392,60,60,100.0000
19393,13,13,100.0000
19395,53,53,100.0000
19398,23,23,100.0000
19401,65,65,100.0000
19405,63,63,100.0000
19407,69,69,100.0000
19408,31,31,100.0000
19411,67,67,100.0000
19413,66,66,100.0000
19416,28,28,100.0000
19417,16,16,100.0000
19418,14,14,100.0000
19420,62,62,100.0000
19423,42,42,100.0000
19424,68,68,100.0000
19427,63,63,100.0000
19509,47,47,100.0000
19511,43,43,100.0000
19520,46,46,100.0000
19522,45,45,100.0000
19525,60,60,100.0000
19528,6,6,100.0000
19530,59,59,100.0000
19531,53,53,100.0000
19533,64,64,100.0000
19534,30,30,100.0000
19535,42,42,100.0000
19537,69,69,100.0000
19541,61,61,100.0000
19543,55,55,100.0000
19546,30,30,100.0000
19549,48,48,100.0000
19551,63,63,100.0000
19552,29,29,100.0000
19553,50,50,100.0000
19555,65,65,100.0000
19557,68,68,100.0000
19558,66,66,100.0000
19560,57,57,100.0000
19561,41,41,100.0000
19563,37,37,100.0000
19565,32,32,100.0000
19567,28,28,100.0000
19571,64,64,100.0000
19572,59,59,100.0000
19574,56,56,100.0000
19575,58,58,100.0000
19576,69,69,100.0000
19578,66,66,100.0000
19580,38,38,100.0000
19581,29,29,100.0000
19586,12,12,100.0000
19587,10,10,100.0000
19591,3,3,100.0000
19593,1,1,100.0000
19598,2,2,100.0000
19599,10,10,100.0000
19600,6,6,100.0000
19601,6,6,100.0000
19602,12,12,100.0000
19604,3,3,100.0000
19606,4,4,100.0000
19612,4,4,100.0000
19616,3,3,100.0000
19618,4,4,100.0000
19619,2,2,100.0000
19621,5,5,100.0000
19624,8,8,100.0000
19625,3,3,100.0000
19626,3,3,100.0000
19627,10,10,100.0000
19628,4,4,100.0000
19632,2,2,100.0000
19633,8,8,100.0000
19635,5,5,100.0000
19636,5,5,100.0000
19637,8,8,100.0000
19639,4,4,100.0000
19641,6,6,100.0000
19643,8,8,100.0000
19644,6,6,100.0000
19645,3,3,100.0000
19665,31,31,100.0000
19668,40,40,100.0000
19670,35,35,100.0000
19673,17,17,100.0000
19676,45,45,100.0000
19678,27,27,100.0000
19679,36,36,100.0000
19680,17,17,100.0000
19681,37,37,100.0000
19683,40,40,100.0000
19689,33,33,100.0000
19690,40,40,100.0000
19692,41,41,100.0000
19693,38,38,100.0000
19694,47,47,100.0000
19695,42,42,100.0000
19696,12,12,100.0000
19697,22,22,100.0000
19698,30,30,100.0000
19702,37,37,100.0000
19704,33,33,100.0000
19705,43,43,100.0000
19707,22,22,100.0000
19708,42,42,100.0000
19710,42,42,100.0000
19712,26,26,100.0000
19714,43,43,100.0000
19715,14,14,100.0000
19721,14,14,100.0000
19723,42,42,100.0000
19724,7,7,100.0000
19726,5,5,100.0000
19731,9,9,100.0000
19732,4,4,100.0000
19736,5,5,100.0000
19741,6,6,100.0000
19744,2,2,100.0000
19746,5,5,100.0000
19752,3,3,100.0000
19754,6,6,100.0000
19764,4,4,100.0000
19766,5,5,100.0000
19772,3,3,100.0000
19773,6,6,100.0000
19776,3,3,100.0000
19780,6,6,100.0000
19787,2,2,100.0000
19792,6,6,100.0000
19796,2,2,100.0000
19799,5,5,100.0000
19802,2,2,100.0000
19804,3,3,100.0000
19806,4,4,100.0000
19814,2,2,100.0000
19820,4,4,100.0000
19824,4,4,100.0000
19828,5,5,100.0000
19830,5,5,100.0000
19836,7,7,100.0000
19839,4,4,100.0000
19841,2,2,100.0000
19846,3,3,100.0000
19848,2,2,100.0000
19849,2,2,100.0000
19850,2,2,100.0000
19853,2,2,100.0000
19854,1,1,100.0000
19856,2,2,100.0000
19858,1,1,100.0000
19859,2,2,100.0000
19862,2,2,100.0000
19864,3,3,100.0000
19869,2,2,100.0000
19870,3,3,100.0000
19871,3,3,100.0000
19872,3,3,100.0000
19873,4,4,100.0000
19875,1,1,100.0000
19880,2,2,100.0000
19882,4,4,100.0000
19884,3,3,100.0000
19888,2,2,100.0000
19890,1,1,100.0000
19891,2,2,100.0000
19893,2,2,100.0000
19894,2,2,100.0000
19896,1,1,100.0000
19898,2,2,100.0000
19899,5,5,100.0000
19901,1,1,100.0000
19909,1,1,100.0000
19910,30,30,100.0000
19912,29,29,100.0000
19915,25,25,100.0000
19918,5,5,100.0000
19920,26,26,100.0000
19923,38,38,100.0000
19945,89,89,100.0000
19947,52,52,100.0000
19948,86,86,100.0000
19950,51,51,100.0000
19951,13,13,100.0000
19995,11,11,100.0000
20024,11,11,100.0000
20029,1,1,100.0000
20101,100,100,100.0000
20104,97,97,100.0000
20105,95,95,100.0000
20106,102,102,100.0000
20109,102,102,100.0000
20110,78,78,100.0000
20111,70,70,100.0000
20113,94,94,100.0000
20115,48,48,100.0000
20116,84,84,100.0000
20119,94,94,100.0000
20123,47,47,100.0000
20125,93,93,100.0000
20126,104,104,100.0000
20128,79,79,100.0000
20131,47,47,100.0000
20132,103,103,100.0000
20135,62,62,100.0000
20140,99,99,100.0000
20141,75,75,100.0000
20143,94,94,100.0000
20145,95,95,100.0000
20147,46,46,100.0000
20148,106,106,100.0000
20149,91,91,100.0000
20151,96,96,100.0000
20153,43,43,100.0000
20156,94,94,100.0000
20159,47,47,100.0000
20160,98,98,100.0000
20161,64,64,100.0000
20164,8,8,100.0000
20165,7,7,100.0000
20167,5,5,100.0000
20171,9,9,100.0000
20172,7,7,100.0000
20174,7,7,100.0000
20176,8,8,100.0000
20178,7,7,100.0000
20184,55,55,100.0000
20186,34,34,100.0000
20187,69,69,100.0000
20188,25,25,100.0000
20190,65,65,100.0000
20191,58,58,100.0000
20192,61,61,100.0000
20193,51,51,100.0000
20198,28,28,100.0000
20199,61,61,100.0000
20200,52,52,100.0000
20203,30,30,100.0000
20205,25,25,100.0000
20206,63,63,100.0000
20207,64,64,100.0000
20208,25,25,100.0000
20210,55,55,100.0000
20212,77,77,100.0000
20219,57,57,100.0000
20222,51,51,100.0000
20223,32,32,100.0000
20225,67,67,100.0000
20226,53,53,100.0000
20227,57,57,100.0000
20228,59,59,100.0000
20229,52,52,100.0000
20230,70,70,100.0000
20232,52,52,100.0000
20234,26,26,100.0000
20235,45,45,100.0000
20238,44,44,100.0000
20240,32,32,100.0000
20243,30,30,100.0000
20246,30,30,100.0000
20247,32,32,100.0000
20249,70,70,100.0000
20251,14,14,100.0000
20252,79,79,100.0000
20253,90,90,100.0000
20255,80,80,100.0000
20258,24,24,100.0000
20259,75,75,100.0000
20261,50,50,100.0000
20265,30,30,100.0000
20268,78,78,100.0000
20269,89,89,100.0000
20272,24,24,100.0000
20273,81,81,100.0000
20277,76,76,100.0000
20278,24,24,100.0000
20280,32,32,100.0000
20281,89,89,100.0000
20282,60,60,100.0000
20283,83,83,100.0000
20287,73,73,100.0000
20288,67,67,100.0000
20292,87,87,100.0000
20293,23,23,100.0000
20296,79,79,100.0000
20298,5,5,100.0000
20299,83,83,100.0000
20300,78,78,100.0000
20302,86,86,100.0000
20303,89,89,100.0000
20306,75,75,100.0000
20309,89,89,100.0000
20310,77,77,100.0000
20316,79,79,100.0000
20317,73,73,100.0000
20323,74,74,100.0000
20327,77,77,100.0000
20328,84,84,100.0000
20339,74,74,100.0000
20357,87,87,100.0000
20362,78,78,100.0000
20365,15,15,100.0000
20367,10,10,100.0000
20368,71,71,100.0000
20371,2,2,100.0000
20384,89,89,100.0000
20385,20,20,100.0000
20386,91,91,100.0000
20387,80,80,100.0000
20389,78,78,100.0000
20390,92,92,100.0000
20394,2,2,100.0000
20402,87,87,100.0000
20405,83,83,100.0000
20406,64,64,100.0000
20411,46,46,100.0000
20416,76,76,100.0000
20422,56,56,100.0000
20423,1,1,100.0000
20426,37,37,100.0000
20431,79,79,100.0000
20432,41,41,100.0000
20433,38,38,100.0000
20437,47,47,100.0000
20439,46,46,100.0000
20440,36,36,100.0000
20442,53,53,100.0000
20443,50,50,100.0000
20445,32,32,100.0000
20446,51,51,100.0000
20450,54,54,100.0000
20453,29,29,100.0000
20454,38,38,100.0000
20457,57,57,100.0000
20458,50,50,100.0000
20459,25,25,100.0000
20463,46,46,100.0000
20465,56,56,100.0000
20467,21,21,100.0000
20468,54,54,100.0000
20473,48,48,100.0000
20474,53,53,100.0000
20475,25,25,100.0000
20477,54,54,100.0000
20479,53,53,100.0000
20481,47,47,100.0000
20483,21,21,100.0000
20486,40,40,100.0000
20488,48,48,100.0000
20490,26,26,100.0000
20491,51,51,100.0000
20492,59,59,100.0000
20495,35,35,100.0000
20496,22,22,100.0000
20497,34,34,100.0000
20498,22,22,100.0000
20499,34,34,100.0000
20500,40,40,100.0000
20501,33,33,100.0000
20504,38,38,100.0000
20505,39,39,100.0000
20510,36,36,100.0000
20512,25,25,100.0000
20513,32,32,100.0000
20514,41,41,100.0000
20516,37,37,100.0000
20520,30,30,100.0000
20523,39,39,100.0000
20524,24,24,100.0000
20525,30,30,100.0000
20526,26,26,100.0000
20527,29,29,100.0000
20529,26,26,100.0000
20530,45,45,100.0000
20531,37,37,100.0000
20535,26,26,100.0000
20543,38,38,100.0000
20545,26,26,100.0000
20547,26,26,100.0000
20549,33,33,100.0000
20551,32,32,100.0000
20553,40,40,100.0000
20554,16,16,100.0000
20555,17,17,100.0000
20558,16,16,100.0000
20561,17,17,100.0000
20563,15,15,100.0000
20564,16,16,100.0000
20565,16,16,100.0000
20570,17,17,100.0000
20571,16,16,100.0000
20572,16,16,100.0000
20573,17,17,100.0000
20575,17,17,100.0000
20576,16,16,100.0000
20577,18,18,100.0000
20579,17,17,100.0000
20580,16,16,100.0000
20581,17,17,100.0000
20582,18,18,100.0000
20585,16,16,100.0000
20588,17,17,100.0000
20593,15,15,100.0000
20595,17,17,100.0000
20598,18,18,100.0000
20600,16,16,100.0000
20601,17,17,100.0000
20602,17,17,100.0000
20603,17,17,100.0000
20604,15,15,100.0000
20605,17,17,100.0000
20612,16,16,100.0000
20615,16,16,100.0000
20616,10,10,100.0000
20617,8,8,100.0000
20618,13,13,100.0000
20619,4,4,100.0000
20624,9,9,100.0000
20625,6,6,100.0000
20627,7,7,100.0000
20629,12,12,100.0000
20630,6,6,100.0000
20633,10,10,100.0000
20635,5,5,100.0000
20637,7,7,100.0000
20668,13,13,100.0000
20671,19,19,100.0000
20672,31,31,100.0000
20675,38,38,100.0000
20677,23,23,100.0000
20678,10,10,100.0000
20679,44,44,100.0000
20681,18,18,100.0000
20810,37,37,100.0000
20813,9,9,100.0000
20817,30,30,100.0000
20819,35,35,100.0000
20820,18,18,100.0000
20822,25,25,100.0000
20824,30,30,100.0000
20831,12,12,100.0000
20833,17,17,100.0000
20842,79,79,100.0000
20843,77,77,100.0000
20845,75,75,100.0000
20846,8,8,100.0000
20847,11,11,100.0000
20849,61,61,100.0000
